Accident Ref.,Borough,Boro,Easting,Northing,CREFNO,Casualty Class,Casualty Sex,Casualty Age (Banded),Casualty Age,No. of Casualties,Casualty Severity,Ped. Location,Ped. Movement,Mode of Travel, 
1170024657,HARINGEY,31,533900,190700,1,1 Driver/Rider,1 Male,16-24,18,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170024814,HARINGEY,31,528990,190450,1,1 Driver/Rider,1 Male,25-59,32,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170024831,HARINGEY,31,531850,188000,1,1 Driver/Rider,2 Female,25-59,42,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170024831,HARINGEY,31,531850,188000,2,2 Passenger,1 Male,0-15,9,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170024879,HARINGEY,31,531560,189740,1,1 Driver/Rider,2 Female,25-59,32,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170024884,HARINGEY,31,534360,191650,1,1 Driver/Rider,1 Male,25-59,50,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170024884,HARINGEY,31,534360,191650,2,1 Driver/Rider,1 Male,25-59,46,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170024918,HARINGEY,31,529920,188050,1,1 Driver/Rider,1 Male,25-59,34,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170024999,HARINGEY,31,533810,190120,1,3 Pedestrian,1 Male,25-59,45,1,3 Slight,10 Unknown,9 Unknown Or Other,1 Pedestrian, 
1170025035,HARINGEY,31,530960,190380,1,1 Driver/Rider,1 Male,25-59,25,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170025181,HARINGEY,31,531790,188770,1,3 Pedestrian,2 Female,60+,64,1,3 Slight,01 Crossing Road On Ped Xing,1 From Drivers N/Side,1 Pedestrian, 
1170025183,HARINGEY,31,530980,187460,1,1 Driver/Rider,1 Male,25-59,51,1,2 Serious,-2 Unknown,-2 N/A,4 Car, 
1170025183,HARINGEY,31,530980,187460,2,1 Driver/Rider,1 Male,25-59,28,1,3 Slight,-2 Unknown,-2 N/A,7 Goods Vehicle, 
1170025194,HARINGEY,31,531970,189260,1,3 Pedestrian,1 Male,0-15,8,1,2 Serious,08 In Centre Of Carriageway,3 From Drivers O/Side,1 Pedestrian, 
1170025374,HARINGEY,31,533070,189520,2,3 Pedestrian,2 Female,16-24,19,1,3 Slight,06 On Footpath - Verge,9 Unknown Or Other,1 Pedestrian, 
1170025374,HARINGEY,31,533070,189520,1,1 Driver/Rider,1 Male,16-24,20,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170025797,HARINGEY,31,533150,191350,1,1 Driver/Rider,1 Male,25-59,32,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170025806,HARINGEY,31,533510,189000,1,3 Pedestrian,1 Male,0-15,11,1,3 Slight,05 Crossing Road (Not On Xing),3 From Drivers O/Side,1 Pedestrian, 
1170025833,HARINGEY,31,533660,191610,1,1 Driver/Rider,1 Male,16-24,24,1,3 Slight,-2 Unknown,-2 N/A,7 Goods Vehicle, 
1170026051,HARINGEY,31,528580,188090,1,1 Driver/Rider,1 Male,25-59,57,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170026051,HARINGEY,31,528580,188090,2,3 Pedestrian,1 Male,60+,61,1,2 Serious,05 Crossing Road (Not On Xing),2 From Drivers N/Side Msk,1 Pedestrian, 
1170026095,HARINGEY,31,533610,188350,1,1 Driver/Rider,1 Male,25-59,29,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170026100,HARINGEY,31,531250,189930,1,3 Pedestrian,1 Male,16-24,23,1,3 Slight,10 Unknown,9 Unknown Or Other,1 Pedestrian, 
1170026109,HARINGEY,31,533500,188780,2,2 Passenger,2 Female,25-59,32,1,3 Slight,-2 Unknown,-2 N/A,5 Taxi, 
1170026109,HARINGEY,31,533500,188780,1,1 Driver/Rider,1 Male,25-59,51,1,3 Slight,-2 Unknown,-2 N/A,5 Taxi, 
1170026301,HARINGEY,31,528540,188090,1,1 Driver/Rider,1 Male,25-59,43,1,3 Slight,-2 Unknown,-2 N/A,5 Taxi, 
1170026314,HARINGEY,31,531440,188350,2,2 Passenger,2 Female,0-15,9,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170026314,HARINGEY,31,531440,188350,1,2 Passenger,1 Male,0-15,7,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170026315,HARINGEY,31,531780,188610,1,1 Driver/Rider,2 Female,25-59,31,1,2 Serious,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170026438,HARINGEY,31,532790,188050,1,1 Driver/Rider,1 Male,25-59,33,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170026512,HARINGEY,31,531110,190100,1,3 Pedestrian,2 Female,16-24,19,1,3 Slight,04 Crossing Road Within 50m Xing,3 From Drivers O/Side,1 Pedestrian, 
1170026667,HARINGEY,31,531860,188000,1,1 Driver/Rider,2 Female,25-59,37,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170026694,HARINGEY,31,531060,187560,1,1 Driver/Rider,2 Female,25-59,41,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170026715,HARINGEY,31,533880,191480,1,2 Passenger,1 Male,25-59,35,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1170026773,HARINGEY,31,531440,189720,1,1 Driver/Rider,1 Male,25-59,52,1,2 Serious,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170026849,HARINGEY,31,533790,189790,1,1 Driver/Rider,2 Female,25-59,36,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170027016,HARINGEY,31,528040,189630,1,1 Driver/Rider,1 Male,16-24,23,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170027227,HARINGEY,31,533690,190260,2,2 Passenger,2 Female,0-15,14,1,3 Slight,-2 Unknown,-2 N/A,5 Taxi, 
1170027227,HARINGEY,31,533690,190260,3,2 Passenger,2 Female,16-24,16,1,3 Slight,-2 Unknown,-2 N/A,5 Taxi, 
1170027227,HARINGEY,31,533690,190260,1,2 Passenger,2 Female,25-59,43,1,3 Slight,-2 Unknown,-2 N/A,5 Taxi, 
1170027271,HARINGEY,31,532450,190730,1,1 Driver/Rider,2 Female,25-59,38,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170027271,HARINGEY,31,532450,190730,2,1 Driver/Rider,1 Male,25-59,26,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170027568,HARINGEY,31,533410,189020,1,3 Pedestrian,2 Female,25-59,32,1,3 Slight,08 In Centre Of Carriageway,9 Unknown Or Other,1 Pedestrian, 
1170027609,HARINGEY,31,530220,190440,1,2 Passenger,2 Female,16-24,19,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170027609,HARINGEY,31,530220,190440,2,2 Passenger,2 Female,16-24,18,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170027780,HARINGEY,31,532230,189710,1,1 Driver/Rider,1 Male,25-59,32,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170027784,HARINGEY,31,530850,188620,1,1 Driver/Rider,2 Female,25-59,46,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170027784,HARINGEY,31,530850,188620,2,1 Driver/Rider,1 Male,25-59,39,1,3 Slight,-2 Unknown,-2 N/A,7 Goods Vehicle, 
1170027991,HARINGEY,31,530450,190820,1,3 Pedestrian,1 Male,25-59,33,1,3 Slight,10 Unknown,9 Unknown Or Other,1 Pedestrian, 
1170028003,HARINGEY,31,533560,189980,1,2 Passenger,1 Male,0-15,5,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170028043,HARINGEY,31,530200,189040,1,1 Driver/Rider,1 Male,16-24,24,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170028058,HARINGEY,31,531780,190640,1,1 Driver/Rider,1 Male,25-59,31,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170028075,HARINGEY,31,531750,188820,1,3 Pedestrian,1 Male,25-59,52,1,3 Slight,04 Crossing Road Within 50m Xing,1 From Drivers N/Side,1 Pedestrian, 
1170028152,HARINGEY,31,533510,188790,1,1 Driver/Rider,1 Male,25-59,25,1,2 Serious,-2 Unknown,-2 N/A,4 Car, 
1170028188,HARINGEY,31,531270,187550,1,1 Driver/Rider,1 Male,16-24,17,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170028193,HARINGEY,31,531800,188480,1,3 Pedestrian,2 Female,25-59,53,1,2 Serious,01 Crossing Road On Ped Xing,3 From Drivers O/Side,1 Pedestrian, 
1170028313,HARINGEY,31,533810,190090,1,3 Pedestrian,1 Male,25-59,46,1,3 Slight,04 Crossing Road Within 50m Xing,3 From Drivers O/Side,1 Pedestrian, 
1170028338,HARINGEY,31,533800,189910,1,1 Driver/Rider,1 Male,25-59,30,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170028364,HARINGEY,31,532630,188370,1,3 Pedestrian,1 Male,16-24,19,1,3 Slight,03 Crossing Road In Zig-Zag Exit,3 From Drivers O/Side,1 Pedestrian, 
1170028468,HARINGEY,31,531890,187910,1,1 Driver/Rider,1 Male,25-59,25,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170028551,HARINGEY,31,534360,191660,1,1 Driver/Rider,1 Male,25-59,53,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170028632,HARINGEY,31,534380,189570,1,3 Pedestrian,1 Male,25-59,34,1,3 Slight,06 On Footpath - Verge,9 Unknown Or Other,1 Pedestrian, 
1170028634,HARINGEY,31,533440,189010,1,1 Driver/Rider,1 Male,25-59,33,1,3 Slight,-2 Unknown,-2 N/A,5 Taxi, 
1170028634,HARINGEY,31,533440,189010,2,1 Driver/Rider,1 Male,16-24,23,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170028661,HARINGEY,31,531020,187890,1,1 Driver/Rider,2 Female,25-59,28,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170028817,HARINGEY,31,533900,191140,1,3 Pedestrian,2 Female,25-59,57,1,3 Slight,05 Crossing Road (Not On Xing),9 Unknown Or Other,1 Pedestrian, 
1170029132,HARINGEY,31,533606,188240,1,1 Driver/Rider,1 Male,16-24,24,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170029202,HARINGEY,31,531690,188570,1,3 Pedestrian,2 Female,25-59,29,1,3 Slight,10 Unknown,9 Unknown Or Other,1 Pedestrian, 
1170029237,HARINGEY,31,530985,189990,1,1 Driver/Rider,2 Female,25-59,30,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170029246,HARINGEY,31,533870,191540,1,1 Driver/Rider,1 Male,25-59,27,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170029279,HARINGEY,31,533650,188130,1,2 Passenger,2 Female,25-59,42,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1170029319,HARINGEY,31,531580,189760,1,1 Driver/Rider,2 Female,25-59,43,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170029319,HARINGEY,31,531580,189760,2,1 Driver/Rider,1 Male,25-59,27,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170029342,HARINGEY,31,531250,190480,1,1 Driver/Rider,1 Male,25-59,37,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170029434,HARINGEY,31,531810,188390,1,1 Driver/Rider,1 Male,25-59,30,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170029466,HARINGEY,31,532910,189900,4,2 Passenger,2 Female,0-15,4,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1170029466,HARINGEY,31,532910,189900,2,1 Driver/Rider,1 Male,25-59,32,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1170029466,HARINGEY,31,532910,189900,3,2 Passenger,2 Female,25-59,38,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1170029466,HARINGEY,31,532910,189900,6,2 Passenger,1 Male,25-59,33,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1170029466,HARINGEY,31,532910,189900,1,1 Driver/Rider,2 Female,25-59,50,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170029466,HARINGEY,31,532910,189900,5,2 Passenger,1 Male,25-59,39,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1170029510,HARINGEY,31,530850,191290,2,2 Passenger,1 Male,0-15,13,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170029510,HARINGEY,31,530850,191290,1,2 Passenger,1 Male,0-15,12,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170029689,HARINGEY,31,531540,189540,1,3 Pedestrian,1 Male,25-59,26,1,2 Serious,04 Crossing Road Within 50m Xing,2 From Drivers N/Side Msk,1 Pedestrian, 
1170029768,HARINGEY,31,533640,188890,1,2 Passenger,1 Male,25-59,51,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170029872,HARINGEY,31,533870,191400,1,3 Pedestrian,1 Male,25-59,48,1,3 Slight,05 Crossing Road (Not On Xing),3 From Drivers O/Side,1 Pedestrian, 
1170029879,HARINGEY,31,531810,188370,1,1 Driver/Rider,1 Male,25-59,45,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170029881,HARINGEY,31,533960,188170,1,1 Driver/Rider,1 Male,25-59,29,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170030008,HARINGEY,31,533660,188990,2,2 Passenger,2 Female,0-15,8,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170030008,HARINGEY,31,533660,188990,1,1 Driver/Rider,2 Female,25-59,33,1,2 Serious,-2 Unknown,-2 N/A,4 Car, 
1170030189,HARINGEY,31,533030,189660,1,1 Driver/Rider,1 Male,25-59,35,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170030195,HARINGEY,31,532870,190240,1,1 Driver/Rider,1 Male,25-59,26,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170030206,HARINGEY,31,530860,190360,2,3 Pedestrian,1 Male,25-59,43,1,3 Slight,10 Unknown,9 Unknown Or Other,1 Pedestrian, 
1170030206,HARINGEY,31,530860,190360,1,1 Driver/Rider,1 Male,25-59,34,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170030345,HARINGEY,31,527650,188730,1,1 Driver/Rider,1 Male,16-24,22,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170030430,HARINGEY,31,530900,187300,1,1 Driver/Rider,1 Male,16-24,18,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170030486,HARINGEY,31,531740,188920,1,1 Driver/Rider,1 Male,25-59,30,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170030646,HARINGEY,31,530190,188570,1,1 Driver/Rider,2 Female,25-59,32,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170030775,HARINGEY,31,531130,188220,1,1 Driver/Rider,1 Male,16-24,23,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170030842,HARINGEY,31,533870,191460,1,3 Pedestrian,2 Female,25-59,25,1,3 Slight,05 Crossing Road (Not On Xing),9 Unknown Or Other,1 Pedestrian, 
1170030915,HARINGEY,31,533330,188660,1,1 Driver/Rider,1 Male,16-24,21,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170030921,HARINGEY,31,533620,188250,1,2 Passenger,1 Male,60+,62,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1170030933,HARINGEY,31,534180,189630,1,1 Driver/Rider,2 Female,25-59,29,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170030933,HARINGEY,31,534180,189630,2,1 Driver/Rider,1 Male,25-59,26,1,3 Slight,-2 Unknown,-2 N/A,7 Goods Vehicle, 
1170031065,HARINGEY,31,533670,188970,1,1 Driver/Rider,1 Male,25-59,38,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170031098,HARINGEY,31,533810,190120,1,1 Driver/Rider,2 Female,25-59,30,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170031124,HARINGEY,31,535190,191520,1,1 Driver/Rider,1 Male,25-59,54,1,2 Serious,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170031124,HARINGEY,31,535190,191520,3,1 Driver/Rider,1 Male,25-59,49,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170031124,HARINGEY,31,535190,191520,2,2 Passenger,1 Male,16-24,20,1,2 Serious,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170031149,HARINGEY,31,532310,188710,3,2 Passenger,2 Female,25-59,57,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1170031149,HARINGEY,31,532310,188710,1,2 Passenger,1 Male,25-59,39,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1170031149,HARINGEY,31,532310,188710,2,2 Passenger,2 Female,25-59,57,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1170031511,HARINGEY,31,530210,189240,1,1 Driver/Rider,2 Female,25-59,34,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170031579,HARINGEY,31,532800,189760,1,1 Driver/Rider,1 Male,25-59,38,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170031660,HARINGEY,31,532240,190530,1,1 Driver/Rider,1 Male,25-59,25,1,2 Serious,-2 Unknown,-2 N/A,4 Car, 
1170032053,HARINGEY,31,529990,188120,1,1 Driver/Rider,1 Male,25-59,47,1,2 Serious,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170032092,HARINGEY,31,529980,188100,2,2 Passenger,1 Male,25-59,28,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1170032092,HARINGEY,31,529980,188100,3,2 Passenger,2 Female,25-59,32,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1170032092,HARINGEY,31,529980,188100,1,2 Passenger,1 Male,25-59,54,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1170032110,HARINGEY,31,533860,191400,2,2 Passenger,2 Female,25-59,59,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170032110,HARINGEY,31,533860,191400,3,1 Driver/Rider,1 Male,16-24,20,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170032110,HARINGEY,31,533860,191400,1,1 Driver/Rider,2 Female,25-59,48,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170032111,HARINGEY,31,534440,191400,1,1 Driver/Rider,1 Male,25-59,36,1,3 Slight,-2 Unknown,-2 N/A,8 Other Vehicle, 
1170032139,HARINGEY,31,533300,190590,1,1 Driver/Rider,1 Male,25-59,42,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170032147,HARINGEY,31,531400,190550,1,1 Driver/Rider,2 Female,25-59,39,1,2 Serious,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170032158,HARINGEY,31,528650,189520,1,1 Driver/Rider,1 Male,25-59,49,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170032169,HARINGEY,31,531620,187870,1,2 Passenger,2 Female,16-24,21,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170032227,HARINGEY,31,533790,189670,1,1 Driver/Rider,1 Male,25-59,33,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170032273,HARINGEY,31,531010,190400,2,2 Passenger,1 Male,0-15,9,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170032273,HARINGEY,31,531010,190400,3,2 Passenger,1 Male,25-59,37,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170032273,HARINGEY,31,531010,190400,1,2 Passenger,2 Female,0-15,7,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170032275,HARINGEY,31,530600,190760,3,2 Passenger,2 Female,25-59,34,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170032275,HARINGEY,31,530600,190760,2,2 Passenger,1 Male,16-24,17,1,3 Slight,-2 Unknown,-2 N/A,5 Taxi, 
1170032275,HARINGEY,31,530600,190760,1,1 Driver/Rider,1 Male,25-59,28,1,2 Serious,-2 Unknown,-2 N/A,4 Car, 
1170032293,HARINGEY,31,532140,189690,1,2 Passenger,1 Male,60+,80,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170032293,HARINGEY,31,532140,189690,2,2 Passenger,1 Male,25-59,35,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170032293,HARINGEY,31,532140,189690,3,2 Passenger,1 Male,25-59,53,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170032304,HARINGEY,31,533180,190550,1,1 Driver/Rider,1 Male,25-59,32,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170032324,HARINGEY,31,531390,191040,5,2 Passenger,1 Male,0-15,7,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170032324,HARINGEY,31,531390,191040,1,1 Driver/Rider,2 Female,25-59,42,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170032324,HARINGEY,31,531390,191040,3,2 Passenger,1 Male,16-24,19,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170032324,HARINGEY,31,531390,191040,4,2 Passenger,2 Female,0-15,6,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170032324,HARINGEY,31,531390,191040,2,2 Passenger,2 Female,16-24,17,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170032327,HARINGEY,31,531420,187630,3,2 Passenger,2 Female,16-24,21,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170032327,HARINGEY,31,531420,187630,1,2 Passenger,2 Female,16-24,20,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170032327,HARINGEY,31,531420,187630,2,2 Passenger,2 Female,16-24,21,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170032328,HARINGEY,31,531070,190270,1,1 Driver/Rider,1 Male,16-24,23,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170032390,HARINGEY,31,534235,189590,1,1 Driver/Rider,1 Male,25-59,36,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170032531,HARINGEY,31,532660,191520,1,2 Passenger,1 Male,60+,61,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1170032656,HARINGEY,31,533790,190110,1,3 Pedestrian,2 Female,25-59,45,1,3 Slight,01 Crossing Road On Ped Xing,3 From Drivers O/Side,1 Pedestrian, 
1170032671,HARINGEY,31,532640,191380,3,2 Passenger,2 Female,Unknown,0,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170032671,HARINGEY,31,532640,191380,4,2 Passenger,1 Male,Unknown,0,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170032671,HARINGEY,31,532640,191380,2,2 Passenger,1 Male,Unknown,0,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170032671,HARINGEY,31,532640,191380,5,2 Passenger,1 Male,Unknown,0,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170032671,HARINGEY,31,532640,191380,1,1 Driver/Rider,1 Male,25-59,40,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170032787,HARINGEY,31,533170,189110,1,1 Driver/Rider,1 Male,25-59,39,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170032806,HARINGEY,31,532640,189220,1,2 Passenger,2 Female,60+,61,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170032815,HARINGEY,31,533930,191050,1,1 Driver/Rider,1 Male,60+,60,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170032826,HARINGEY,31,533760,189500,1,1 Driver/Rider,2 Female,60+,61,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170032844,HARINGEY,31,534710,189450,1,3 Pedestrian,1 Male,25-59,47,1,2 Serious,08 In Centre Of Carriageway,1 From Drivers N/Side,1 Pedestrian, 
1170032862,HARINGEY,31,530680,190800,1,1 Driver/Rider,2 Female,25-59,36,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170032862,HARINGEY,31,530680,190800,2,2 Passenger,1 Male,60+,64,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170032872,HARINGEY,31,531250,189020,1,1 Driver/Rider,1 Male,25-59,30,1,2 Serious,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170032931,HARINGEY,31,531470,189670,1,3 Pedestrian,2 Female,60+,77,1,2 Serious,05 Crossing Road (Not On Xing),3 From Drivers O/Side,1 Pedestrian, 
1170032983,HARINGEY,31,531480,189630,1,3 Pedestrian,2 Female,25-59,44,1,3 Slight,04 Crossing Road Within 50m Xing,1 From Drivers N/Side,1 Pedestrian, 
1170032986,HARINGEY,31,532030,190830,1,1 Driver/Rider,1 Male,16-24,22,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170032998,HARINGEY,31,534320,189590,1,1 Driver/Rider,1 Male,25-59,52,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170032998,HARINGEY,31,534320,189590,2,1 Driver/Rider,1 Male,25-59,45,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170033024,HARINGEY,31,531200,187440,1,1 Driver/Rider,1 Male,Unknown,0,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170033140,HARINGEY,31,533750,189460,1,2 Passenger,2 Female,25-59,55,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1170033202,HARINGEY,31,532090,190530,1,1 Driver/Rider,1 Male,16-24,17,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170033266,HARINGEY,31,530420,188810,1,1 Driver/Rider,2 Female,25-59,32,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170033280,HARINGEY,31,531910,187820,1,1 Driver/Rider,2 Female,25-59,26,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170033321,HARINGEY,31,531050,187230,1,1 Driver/Rider,2 Female,25-59,33,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170033325,HARINGEY,31,533070,188470,1,3 Pedestrian,2 Female,25-59,42,1,2 Serious,01 Crossing Road On Ped Xing,3 From Drivers O/Side,1 Pedestrian, 
1170033441,HARINGEY,31,531330,189580,1,1 Driver/Rider,1 Male,16-24,23,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170033451,HARINGEY,31,532160,189080,1,1 Driver/Rider,1 Male,25-59,25,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170033561,HARINGEY,31,534300,189480,3,2 Passenger,2 Female,0-15,4,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1170033561,HARINGEY,31,534300,189480,1,2 Passenger,1 Male,0-15,7,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1170033561,HARINGEY,31,534300,189480,2,2 Passenger,2 Female,0-15,7,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
